Fecha,variable,value
2020-04-24,Graves,0.0004309706266582268
2020-04-25,Graves,0.00044443845874129643
2020-04-26,Graves,0.0004713741229074356
2020-04-27,Graves,0.0005117776191566444
2020-04-28,Graves,0.0005387132833227835
2020-04-29,Graves,0.0005521811154058532
2020-04-30,Graves,0.0005387132833227835
2020-05-01,Graves,0.0006464559399873402
2020-05-02,Graves,0.0006464559399873402
2020-05-03,Graves,0.0006599237720704099
2020-05-04,Graves,0.0007137951004026881
2020-05-05,Graves,0.0008350055891503145
2020-05-06,Graves,0.0009292804137318016
2020-05-07,Graves,0.0010100874062302192
2020-05-08,Graves,0.0010908943987286367
2020-05-09,Graves,0.0011043622308117063
2020-05-10,Graves,0.0011178300628947758
2020-05-11,Graves,0.0012390405516424022
2020-05-12,Graves,0.0013198475441408197
2020-05-13,Graves,0.0013871867045561676
2020-05-14,Graves,0.001373718872473098
2020-05-15,Graves,0.0014814615291376548
2020-05-16,Graves,0.0015083971933037938
2020-05-17,Graves,0.0015218650253868635
2020-05-18,Graves,0.0015757363537191418
2020-05-19,Graves,0.0017373503387159768
2020-05-20,Graves,0.0018450929953805336
2020-05-21,Graves,0.0018720286595466727
2020-05-22,Graves,0.0019124321557958816
2020-05-23,Graves,0.0018854964916297423
2020-05-24,Graves,0.0018854964916297423
2020-05-25,Graves,0.0019258999878789512
2020-05-26,Graves,0.0019797713162112295
2020-05-27,Graves,0.0020740461407927164
2020-05-28,Graves,0.0022625957899556908
2020-05-29,Graves,0.002491548935367874
2020-05-30,Graves,0.0024646132712017347
2020-05-31,Graves,0.002518484599534013
2020-06-01,Graves,0.0025723559278662913
2020-06-02,Graves,0.0025319524316170824
2020-06-03,Graves,0.002424209774952526
2020-06-04,Graves,0.0025588880957832217
2020-06-05,Graves,0.002545420263700152
2020-06-06,Graves,0.002585823759949361
2020-06-07,Graves,0.0025723559278662913
2020-06-08,Graves,0.0026396950882816394
2020-06-09,Graves,0.002653162920364709
2020-06-10,Graves,0.0026396950882816394
2020-06-11,Graves,0.0025723559278662913
2020-06-12,Graves,0.0025992915920324306
2020-06-13,Graves,0.00262622725619857
2020-06-14,Graves,0.0025723559278662913
2020-06-15,Graves,0.0025319524316170824
2020-06-16,Graves,0.0025050167674509436
2020-06-17,Graves,0.0024646132712017347
2020-06-18,Graves,0.0023703384466202473
2020-06-19,Graves,0.002383806278703317
2020-06-20,Graves,0.0023029992862048996
2020-06-21,Graves,0.002154853133291134
2020-06-22,Graves,0.002087513972875786
2020-06-23,Graves,0.002060578308709647
2020-06-24,Graves,0.0019258999878789512
2020-06-25,Graves,0.0017912216670482553
2020-06-26,Graves,0.0016296076820514203
2020-06-27,Graves,0.0015218650253868635
2020-06-28,Graves,0.0014679936970545852
2020-06-29,Graves,0.0014545258649715156
2020-06-30,Graves,0.001373718872473098
2020-07-01,Graves,0.0013333153762238893
2020-07-02,Graves,0.0013198475441408197
2020-07-03,Graves,0.0012390405516424022
2020-07-04,Graves,0.0011717013912270543
2020-07-05,Graves,0.0012390405516424022
2020-07-06,Graves,0.001212104887476263
2020-07-07,Graves,0.0012525083837254718
2020-07-08,Graves,0.0012390405516424022
2020-07-09,Graves,0.0012525083837254718
2020-07-10,Graves,0.0012659762158085412
2020-07-11,Graves,0.0012255727195593326
2020-07-12,Graves,0.0011312978949778454
2020-07-13,Graves,0.001144765727060915
2020-07-14,Graves,0.0011717013912270543
2020-07-15,Graves,0.0011717013912270543
2020-07-16,Graves,0.0011312978949778454
2020-07-17,Graves,0.0011178300628947758
2020-07-18,Graves,0.0009966195741471495
2020-07-19,Graves,0.0009292804137318016
2020-07-20,Graves,0.0009562160778979408
2020-07-21,Graves,0.0009562160778979408
2020-07-22,Graves,0.0009292804137318016
2020-07-23,Graves,0.0009023447495656624
2020-07-24,Graves,0.0008484734212333841
2020-07-25,Graves,0.0008484734212333841
2020-07-26,Graves,0.0008080699249841753
2020-07-27,Graves,0.0007541985966518969
2020-07-28,Graves,0.000686859436236549
2020-07-29,Graves,0.0006599237720704099
2020-07-30,Graves,0.0006464559399873402
2020-07-31,Graves,0.0005791167795719923
2020-08-01,Graves,0.0005521811154058532
2020-08-02,Graves,0.0005252454512397139
2020-08-03,Graves,0.0005117776191566444
2020-08-04,Graves,0.0004983097870735748
2020-08-05,Graves,0.0004713741229074356
2020-08-06,Graves,0.0004713741229074356
2020-08-07,Graves,0.000457906290824366
2020-08-08,Graves,0.00044443845874129643
2020-08-09,Graves,0.00041750279457515723
2020-08-10,Graves,0.00041750279457515723
2020-08-11,Graves,0.00040403496249208766
2020-08-12,Graves,0.00037709929832594846
2020-08-13,Graves,0.0003905671304090181
2020-08-14,Graves,0.00037709929832594846
2020-08-15,Graves,0.00028282447374446135
2020-08-16,Graves,0.0002962923058275309
2020-08-17,Graves,0.0002424209774952526
2020-08-18,Graves,0.0002424209774952526
2020-08-19,Graves,0.0002424209774952526
2020-08-20,Graves,0.000228953145412183
2020-08-21,Graves,0.000228953145412183
2020-08-22,Graves,0.000228953145412183
2020-08-23,Graves,0.0002154853133291134
2020-08-24,Graves,0.00020201748124604383
2020-08-25,Graves,0.00017508181707990466
2020-08-26,Graves,0.00017508181707990466
2020-08-27,Graves,0.00017508181707990466
2020-08-28,Graves,0.00017508181707990466
2020-08-29,Graves,0.00018854964916297423
2020-08-30,Graves,0.00017508181707990466
2020-08-31,Graves,0.00016161398499683506
2020-09-01,Graves,0.0001346783208306959
2020-09-02,Graves,0.0001212104887476263
2020-09-03,Graves,0.0001212104887476263
2020-09-04,Graves,0.0001212104887476263
2020-09-05,Graves,0.0001346783208306959
2020-09-06,Graves,0.0001346783208306959
2020-09-07,Graves,0.0001346783208306959
2020-09-08,Graves,0.00014814615291376546
2020-09-09,Graves,0.00014814615291376546
2020-09-10,Graves,0.0001346783208306959
2020-09-11,Graves,0.0001212104887476263
2020-09-12,Graves,9.427482458148712e-05
2020-09-13,Graves,8.080699249841753e-05
2020-09-14,Graves,8.080699249841753e-05
2020-09-15,Graves,8.080699249841753e-05
2020-09-16,Graves,8.080699249841753e-05
2020-09-17,Graves,5.387132833227835e-05
2020-09-18,Graves,6.733916041534794e-05
2020-09-19,Graves,6.733916041534794e-05
2020-09-20,Graves,6.733916041534794e-05
2020-09-21,Graves,6.733916041534794e-05
2020-03-06,Graves,0.0
2020-03-07,Graves,0.0
2020-03-08,Graves,0.0
2020-03-09,Graves,0.0
2020-03-10,Graves,0.0
2020-03-11,Graves,0.0
2020-03-12,Graves,0.0
2020-03-13,Graves,1.3467832083069588e-05
2020-03-14,Graves,1.3467832083069588e-05
2020-03-15,Graves,1.3467832083069588e-05
2020-03-16,Graves,1.3467832083069588e-05
2020-03-17,Graves,1.3467832083069588e-05
2020-03-18,Graves,1.3467832083069588e-05
2020-03-19,Graves,1.3467832083069588e-05
2020-03-20,Graves,2.6935664166139175e-05
2020-03-21,Graves,5.387132833227835e-05
2020-03-22,Graves,6.733916041534794e-05
2020-03-23,Graves,8.080699249841753e-05
2020-03-24,Graves,0.0001212104887476263
2020-03-25,Graves,0.0001212104887476263
2020-03-26,Graves,0.00014814615291376546
2020-03-27,Graves,0.00018854964916297423
2020-03-28,Graves,0.00018854964916297423
2020-03-29,Graves,0.00017508181707990466
2020-03-30,Graves,0.00020201748124604383
2020-03-31,Graves,0.00018854964916297423
2020-04-01,Graves,0.00017508181707990466
2020-04-02,Graves,0.00017508181707990466
2020-04-03,Graves,0.00017508181707990466
2020-04-04,Graves,0.00018854964916297423
2020-04-05,Graves,0.00018854964916297423
2020-04-06,Graves,0.0002154853133291134
2020-04-07,Graves,0.0002424209774952526
2020-04-08,Graves,0.0002693566416613918
2020-04-09,Graves,0.00028282447374446135
2020-04-10,Graves,0.00028282447374446135
2020-04-11,Graves,0.0002558888095783222
2020-04-12,Graves,0.0002693566416613918
2020-04-13,Graves,0.00028282447374446135
2020-04-14,Graves,0.00028282447374446135
2020-04-15,Graves,0.00028282447374446135
2020-04-16,Graves,0.0002962923058275309
2020-04-17,Graves,0.0003501636341598093
2020-04-18,Graves,0.0003366958020767397
2020-04-19,Graves,0.0003366958020767397
2020-04-20,Graves,0.0003905671304090181
2020-04-21,Graves,0.00037709929832594846
2020-04-22,Graves,0.00040403496249208766
2020-04-23,Graves,0.00040403496249208766
2020-04-24,Graves,0.0004309706266582268
2020-04-25,Graves,0.00044443845874129643
2020-04-26,Graves,0.0004848419549905052
2020-04-27,Graves,0.0005252454512397139
2020-04-28,Graves,0.0005252454512397139
2020-04-29,Graves,0.0005117776191566444
2020-04-30,Graves,0.0005656489474889227
2020-05-01,Graves,0.0006195202758212011
2020-05-02,Graves,0.0006060524437381315
2020-05-03,Graves,0.0006329881079042706
2020-05-04,Graves,0.000686859436236549
2020-05-05,Graves,0.0006733916041534794
2020-05-06,Graves,0.000686859436236549
2020-05-07,Graves,0.0007541985966518969
2020-05-08,Graves,0.0008484734212333841
2020-05-09,Graves,0.0009292804137318016
2020-05-10,Graves,0.0010235552383132888
2020-05-11,Graves,0.0011043622308117063
2020-05-12,Graves,0.001212104887476263
2020-05-13,Graves,0.0013602510403900284
2020-05-14,Graves,0.0014006545366392373
2020-05-15,Graves,0.0014275902008053763
2020-05-16,Graves,0.0014141223687223067
2020-05-17,Graves,0.0014679936970545852
2020-05-18,Graves,0.0014814615291376548
2020-05-19,Graves,0.001670011178300629
2020-05-20,Graves,0.001764286002882116
2020-05-21,Graves,0.0017777538349651857
2020-05-22,Graves,0.0018854964916297423
2020-05-23,Graves,0.0019258999878789512
2020-05-24,Graves,0.0020067069803773687
2020-05-25,Graves,0.002087513972875786
2020-05-26,Graves,0.0022356601257895515
2020-05-27,Graves,0.0022356601257895515
2020-05-28,Graves,0.0023029992862048996
2020-05-29,Graves,0.002424209774952526
2020-05-30,Graves,0.0024646132712017347
2020-05-31,Graves,0.0025723559278662913
2020-06-01,Graves,0.0025723559278662913
2020-06-02,Graves,0.002545420263700152
2020-06-03,Graves,0.00262622725619857
2020-06-04,Graves,0.0026666307524477787
2020-06-05,Graves,0.002707034248696987
2020-06-06,Graves,0.002707034248696987
2020-06-07,Graves,0.002707034248696987
2020-06-08,Graves,0.002518484599534013
2020-06-09,Graves,0.0023164671182879693
2020-06-10,Graves,0.002195256629540343
2020-06-11,Graves,0.002154853133291134
2020-06-12,Graves,0.002154853133291134
2020-06-13,Graves,0.0021144496370419253
2020-06-14,Graves,0.002168320965374204
2020-06-15,Graves,0.0021144496370419253
2020-06-16,Graves,0.002060578308709647
2020-06-17,Graves,0.0020201748124604384
2020-06-18,Graves,0.0019797713162112295
2020-06-19,Graves,0.002033642644543508
2020-06-20,Graves,0.002087513972875786
2020-06-21,Graves,0.002060578308709647
2020-06-22,Graves,0.001993239148294299
2020-06-23,Graves,0.0019124321557958816
2020-06-24,Graves,0.0018585608274636033
2020-06-25,Graves,0.0017508181707990465
2020-06-26,Graves,0.0016834790103836986
2020-06-27,Graves,0.001670011178300629
2020-06-28,Graves,0.0015488006895530027
2020-06-29,Graves,0.0015488006895530027
2020-06-30,Graves,0.0014545258649715156
2020-07-01,Graves,0.0013467832083069588
2020-07-02,Graves,0.0013333153762238893
2020-07-03,Graves,0.0012525083837254718
2020-07-04,Graves,0.001212104887476263
2020-07-05,Graves,0.0012525083837254718
2020-07-06,Graves,0.0012390405516424022
2020-07-07,Graves,0.0011717013912270543
2020-07-08,Graves,0.0011178300628947758
2020-07-09,Graves,0.0010370230703963582
2020-07-10,Graves,0.0009292804137318016
2020-07-11,Graves,0.0008888769174825929
2020-07-12,Graves,0.0009966195741471495
2020-07-13,Graves,0.0009427482458148712
2020-07-14,Graves,0.0008754090853995232
2020-07-15,Graves,0.0009023447495656624
2020-07-16,Graves,0.0009427482458148712
2020-07-17,Graves,0.000915812581648732
2020-07-18,Graves,0.0009427482458148712
2020-07-19,Graves,0.0009427482458148712
2020-07-20,Graves,0.000915812581648732
2020-07-21,Graves,0.0009292804137318016
2020-07-22,Graves,0.0009023447495656624
2020-07-23,Graves,0.0008484734212333841
2020-07-24,Graves,0.0007946020929011057
2020-07-25,Graves,0.0007946020929011057
2020-07-26,Graves,0.0008080699249841753
2020-07-27,Graves,0.0008215377570672448
2020-07-28,Graves,0.0008215377570672448
2020-07-29,Graves,0.0007407307645688274
2020-07-30,Graves,0.0006733916041534794
2020-07-31,Graves,0.0006733916041534794
2020-08-01,Graves,0.0006464559399873402
2020-08-02,Graves,0.0006599237720704099
2020-08-03,Graves,0.0006464559399873402
2020-08-04,Graves,0.0006329881079042706
2020-08-05,Graves,0.0005791167795719923
2020-08-06,Graves,0.0005252454512397139
2020-08-07,Graves,0.0005117776191566444
2020-08-08,Graves,0.0004983097870735748
2020-08-09,Graves,0.0004713741229074356
2020-08-10,Graves,0.0004713741229074356
2020-08-11,Graves,0.0004713741229074356
2020-08-12,Graves,0.00040403496249208766
2020-08-13,Graves,0.0003501636341598093
2020-08-14,Graves,0.0003366958020767397
2020-08-15,Graves,0.0003366958020767397
2020-08-16,Graves,0.0003366958020767397
2020-08-17,Graves,0.0003366958020767397
2020-08-18,Graves,0.0003366958020767397
2020-08-19,Graves,0.0003232279699936701
2020-08-20,Graves,0.0002693566416613918
2020-08-21,Graves,0.0002424209774952526
2020-08-22,Graves,0.0002154853133291134
2020-08-23,Graves,0.00020201748124604383
2020-08-24,Graves,0.00018854964916297423
2020-08-25,Graves,0.00018854964916297423
2020-08-26,Graves,0.00018854964916297423
2020-08-27,Graves,0.00018854964916297423
2020-08-28,Graves,0.00017508181707990466
2020-08-29,Graves,0.00016161398499683506
2020-08-30,Graves,0.00017508181707990466
2020-08-31,Graves,0.0002154853133291134
2020-09-01,Graves,0.00020201748124604383
2020-09-02,Graves,0.00017508181707990466
2020-09-03,Graves,0.00018854964916297423
2020-09-04,Graves,0.00020201748124604383
2020-09-05,Graves,0.00017508181707990466
2020-09-06,Graves,0.00017508181707990466
2020-09-07,Graves,0.00018854964916297423
2020-09-08,Graves,0.00017508181707990466
2020-09-09,Graves,0.00017508181707990466
2020-09-10,Graves,0.00018854964916297423
2020-09-11,Graves,0.00017508181707990466
2020-09-12,Graves,0.00014814615291376546
2020-09-13,Graves,0.00014814615291376546
2020-09-14,Graves,0.0001346783208306959
2020-09-15,Graves,0.0001346783208306959
2020-09-16,Graves,0.0001346783208306959
2020-09-17,Graves,0.0001346783208306959
2020-09-18,Graves,0.0001346783208306959
2020-09-19,Graves,0.0001212104887476263
2020-09-20,Graves,0.0001212104887476263
2020-09-21,Graves,0.0001077426566645567
2020-03-06,Graves,0.0
2020-03-07,Graves,0.0
2020-03-08,Graves,0.0
2020-03-09,Graves,0.0
2020-03-10,Graves,0.0
2020-03-11,Graves,0.0
2020-03-12,Graves,0.0
2020-03-13,Graves,1.3467832083069588e-05
2020-03-14,Graves,2.6935664166139175e-05
2020-03-15,Graves,2.6935664166139175e-05
2020-03-16,Graves,2.6935664166139175e-05
2020-03-17,Graves,2.6935664166139175e-05
2020-03-18,Graves,2.6935664166139175e-05
2020-03-19,Graves,2.6935664166139175e-05
2020-03-20,Graves,2.6935664166139175e-05
2020-03-21,Graves,4.0403496249208765e-05
2020-03-22,Graves,4.0403496249208765e-05
2020-03-23,Graves,6.733916041534794e-05
2020-03-24,Graves,8.080699249841753e-05
2020-03-25,Graves,9.427482458148712e-05
2020-03-26,Graves,0.0001077426566645567
2020-03-27,Graves,0.00014814615291376546
2020-03-28,Graves,0.00016161398499683506
2020-03-29,Graves,0.00017508181707990466
2020-03-30,Graves,0.0002154853133291134
2020-03-31,Graves,0.0002424209774952526
2020-04-01,Graves,0.000228953145412183
2020-04-02,Graves,0.0002154853133291134
2020-04-03,Graves,0.0002424209774952526
2020-04-04,Graves,0.0002558888095783222
2020-04-05,Graves,0.0002962923058275309
2020-04-06,Graves,0.0003232279699936701
2020-04-07,Graves,0.0003366958020767397
2020-04-08,Graves,0.0003501636341598093
2020-04-09,Graves,0.0003905671304090181
2020-04-10,Graves,0.0003905671304090181
2020-04-11,Graves,0.00041750279457515723
2020-04-12,Graves,0.00044443845874129643
2020-04-13,Graves,0.0004713741229074356
2020-04-14,Graves,0.0004713741229074356
2020-04-15,Graves,0.000457906290824366
2020-04-16,Graves,0.00044443845874129643
2020-04-17,Graves,0.0004309706266582268
2020-04-18,Graves,0.00044443845874129643
2020-04-19,Graves,0.0004983097870735748
2020-04-20,Graves,0.0005117776191566444
2020-04-21,Graves,0.0004713741229074356
2020-04-22,Graves,0.0005252454512397139
2020-04-23,Graves,0.0006060524437381315
2020-04-24,Graves,0.0006329881079042706
2020-04-25,Graves,0.0006464559399873402
2020-04-26,Graves,0.0007407307645688274
2020-04-27,Graves,0.0007676664287349665
2020-04-28,Graves,0.0007946020929011057
2020-04-29,Graves,0.0008350055891503145
2020-04-30,Graves,0.0009292804137318016
2020-05-01,Graves,0.0009427482458148712
2020-05-02,Graves,0.0009696839099810104
2020-05-03,Graves,0.0010100874062302192
2020-05-04,Graves,0.0010370230703963582
2020-05-05,Graves,0.0011582335591439846
2020-05-06,Graves,0.001212104887476263
2020-05-07,Graves,0.0012255727195593326
2020-05-08,Graves,0.0012794440478916108
2020-05-09,Graves,0.0012929118799746805
2020-05-10,Graves,0.0013602510403900284
2020-05-11,Graves,0.0014006545366392373
2020-05-12,Graves,0.0015622685216360723
2020-05-13,Graves,0.0016430755141344897
2020-05-14,Graves,0.0017104146745498378
2020-05-15,Graves,0.0016834790103836986
2020-05-16,Graves,0.0017104146745498378
2020-05-17,Graves,0.0016969468424667682
2020-05-18,Graves,0.0017238825066329072
