exp,Fecha,variable,value
0,2020-03-06,Apertura 50%,0.0
0,2020-03-07,Apertura 50%,0.0
0,2020-03-08,Apertura 50%,0.0
0,2020-03-09,Apertura 50%,0.0
0,2020-03-10,Apertura 50%,0.0
0,2020-03-11,Apertura 50%,0.0
0,2020-03-12,Apertura 50%,0.0
0,2020-03-13,Apertura 50%,0.0
0,2020-03-14,Apertura 50%,0.0
0,2020-03-15,Apertura 50%,0.0
0,2020-03-16,Apertura 50%,0.0
0,2020-03-17,Apertura 50%,0.0
0,2020-03-18,Apertura 50%,0.0
0,2020-03-19,Apertura 50%,0.0
0,2020-03-20,Apertura 50%,0.0
0,2020-03-21,Apertura 50%,0.0
0,2020-03-22,Apertura 50%,0.0
0,2020-03-23,Apertura 50%,0.0
0,2020-03-24,Apertura 50%,0.0
0,2020-03-25,Apertura 50%,0.0
0,2020-03-26,Apertura 50%,0.0
0,2020-03-27,Apertura 50%,0.0
0,2020-03-28,Apertura 50%,0.0
0,2020-03-29,Apertura 50%,0.0
0,2020-03-30,Apertura 50%,0.0
0,2020-03-31,Apertura 50%,0.0
0,2020-04-01,Apertura 50%,0.0
0,2020-04-02,Apertura 50%,0.0
0,2020-04-03,Apertura 50%,0.0
0,2020-04-04,Apertura 50%,0.0
0,2020-04-05,Apertura 50%,0.0
0,2020-04-06,Apertura 50%,0.0
0,2020-04-07,Apertura 50%,0.0
0,2020-04-08,Apertura 50%,0.0
0,2020-04-09,Apertura 50%,0.0
0,2020-04-10,Apertura 50%,0.0
0,2020-04-11,Apertura 50%,0.0
0,2020-04-12,Apertura 50%,0.0
0,2020-04-13,Apertura 50%,0.0
0,2020-04-14,Apertura 50%,0.0
0,2020-04-15,Apertura 50%,0.0
0,2020-04-16,Apertura 50%,0.0
0,2020-04-17,Apertura 50%,0.0
0,2020-04-18,Apertura 50%,0.0
0,2020-04-19,Apertura 50%,2.2127320602748214e-05
0,2020-04-20,Apertura 50%,2.2127320602748214e-05
0,2020-04-21,Apertura 50%,2.2127320602748214e-05
0,2020-04-22,Apertura 50%,2.2127320602748214e-05
0,2020-04-23,Apertura 50%,2.2127320602748214e-05
